ge_qname	ge_hostname	ge_group	ge_owner	ge_job_name	ge_job_number	ge_account	ge_account_prio	tmp_submission_time	tmp_start_time	tmp_end_time	ge_failed	ge_exit_status	ge_ru_wallclock	ge_ru_utime	ge_ru_stime	ge_ru_maxrss	ge_ru_ixrss	ge_ru_ismrss	ge_ru_idrss	ge_ru_isrss	ge_ru_minflt	ge_ru_majflt	ge_ru_nswap	ge_ru_inblock	ge_ru_oublock	ge_ru_msgsnd	ge_ru_msgrcv	ge_ru_nsignals	ge_ru_nvcsw	ge_ru_nivcsw	ge_project	ge_department	ge_granted_pe	ge_slots	ge_task_number	ge_cpu	ge_mem	ge_io	ge_category	ge_iow	ge_pe_taskid	ge_maxvmem	ge_arid	tmp_ar_submission_time	ge_submission_time	ge_start_time	ge_end_time	ge_ar_submission_time
production	cn3-241.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_table_recal	6152002	sge	0	1392314827	1392848283	1392853301	0	0	5018	5245	28	4565984	0	0	0	0	4157143	4	0	9439960	15767528	0	0	0	0	737446	NONE	defaultdepartment	NONE	1	0	5274	86973	12	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17747570688	0	0	2014-02-13 13:07:07	2014-02-19 17:18:03	2014-02-19 18:41:41	2014-06-17 22:52:28
production	cn8-38.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_table_recal	6152003	sge	0	1392314827	1392848283	1392871729	0	0	23446	24820	136	4804948	0	0	0	0	18377446	1	0	47801696	81297592	0	0	0	0	1368337	NONE	defaultdepartment	NONE	1	0	24956	413613	62	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17829855232	0	0	2014-02-13 13:07:07	2014-02-19 17:18:03	2014-02-19 23:48:49	2014-06-17 22:52:31
production	cn3-247.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_table_recal	6152004	sge	0	1392314827	1392848283	1392848413	0	0	130	132	3	4531780	0	0	0	0	1178164	17	0	584440	360320	0	0	0	0	17601	NONE	defaultdepartment	NONE	1	0	135	2210	0	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17631821824	0	0	2014-02-13 13:07:07	2014-02-19 17:18:03	2014-02-19 17:20:13	2014-06-17 22:52:25
production	cn8-41.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_table_recal	6152005	sge	0	1392314828	1392848283	1392848771	0	0	488	488	5	5675168	0	0	0	0	1456625	16	0	1327384	1806752	0	0	0	0	13215	NONE	defaultdepartment	NONE	1	0	493	8102	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17691136000	0	0	2014-02-13 13:07:08	2014-02-19 17:18:03	2014-02-19 17:26:11	2014-06-17 22:52:25
production	cn4-89.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152006	sge	0	1392314828	1392889687	1392891045	0	0	1358	1344	46	554552	0	0	0	0	156711	21	0	126734120	3384	0	0	0	0	180626	NONE	defaultdepartment	NONE	1	0	1389	5936	60	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4603207680	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 05:10:45	2014-06-17 22:52:36
production	cn8-41.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152007	sge	0	1392314828	1392889687	1392890988	0	0	1301	1305	32	915308	0	0	0	0	246499	9	0	131602008	3400	0	0	0	0	291930	NONE	defaultdepartment	NONE	1	0	1338	5900	63	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4751593472	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 05:09:48	2014-06-17 22:52:36
production	cn6-58.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152008	sge	0	1392314828	1392889687	1392890892	0	0	1205	1185	47	805708	0	0	0	0	221350	28	0	110845824	2976	0	0	0	0	171900	NONE	defaultdepartment	NONE	1	0	1232	5340	53	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4666109952	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 05:08:12	2014-06-17 22:52:36
production	cn8-31.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152009	sge	0	1392314828	1392889687	1392890728	0	0	1041	1036	26	1439508	0	0	0	0	374860	4	0	103708032	2704	0	0	0	0	281266	NONE	defaultdepartment	NONE	1	0	1062	4552	49	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4617613312	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 05:05:28	2014-06-17 22:52:36
production	cn3-135.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152010	sge	0	1392314828	1392889687	1392890849	0	0	1162	1088	70	682236	0	0	0	0	188909	20	0	101003656	2824	0	0	0	0	144951	NONE	defaultdepartment	NONE	1	0	1158	4945	48	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4599619584	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 05:07:29	2014-06-17 22:52:36
production	cn3-126.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152011	sge	0	1392314828	1392889687	1392890724	0	0	1037	953	61	556736	0	0	0	0	165008	20	0	92435624	3528	0	0	0	0	145400	NONE	defaultdepartment	NONE	1	0	1014	4329	44	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4603613184	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 05:05:24	2014-06-17 22:52:36
production	cn5-12.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152012	sge	0	1392314828	1392889687	1392890611	0	0	924	909	32	806116	0	0	0	0	218550	28	0	85217640	2328	0	0	0	0	124387	NONE	defaultdepartment	NONE	1	0	941	4022	41	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4609597440	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 05:03:31	2014-06-17 22:52:36
production	cn3-233.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152013	sge	0	1392314828	1392889687	1392890611	0	0	924	923	25	927316	0	0	0	0	254596	3	0	80358768	2264	0	0	0	0	240188	NONE	defaultdepartment	NONE	1	0	948	4062	38	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4615643136	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 05:03:31	2014-06-17 22:52:36
production	cn3-175.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152014	sge	0	1392314828	1392889687	1392890390	0	0	703	656	34	587168	0	0	0	0	165408	19	0	60784392	1880	0	0	0	0	86881	NONE	defaultdepartment	NONE	1	0	690	2938	29	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4590731264	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 04:59:50	2014-06-17 22:52:36
production	cn6-45.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152015	sge	0	1392314828	1392889687	1392890713	0	0	1026	789	26	822700	0	0	0	0	222008	16	0	73108136	2344	0	0	0	0	108350	NONE	defaultdepartment	NONE	1	0	815	3487	35	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4607991808	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 05:05:13	2014-06-17 22:52:36
production	cn3-133.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152016	sge	0	1392314828	1392889687	1392890525	0	0	838	772	49	576552	0	0	0	0	166612	13	0	72044712	2552	0	0	0	0	107818	NONE	defaultdepartment	NONE	1	0	821	3502	34	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4594208768	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 05:02:05	2014-06-17 22:52:36
production	cn3-236.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152017	sge	0	1392314828	1392889687	1392890546	0	0	859	838	19	1436192	0	0	0	0	378087	8	0	71406656	2088	0	0	0	0	234433	NONE	defaultdepartment	NONE	1	0	858	3677	34	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4616187904	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 05:02:26	2014-06-17 22:52:36
production	cn6-54.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152018	sge	0	1392314828	1392889687	1392890265	0	0	578	565	20	447464	0	0	0	0	126615	13	0	52614328	1520	0	0	0	0	74921	NONE	defaultdepartment	NONE	1	0	585	2522	25	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4670451712	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 04:57:45	2014-06-17 22:52:36
production	cn3-120.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152019	sge	0	1392314828	1392889687	1392890226	0	0	539	504	31	522264	0	0	0	0	145457	13	0	48477792	1528	0	0	0	0	77959	NONE	defaultdepartment	NONE	1	0	536	2285	23	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4595834880	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 04:57:06	2014-06-17 22:52:36
production	cn3-117.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152020	sge	0	1392314828	1392889687	1392890232	0	0	545	491	29	536320	0	0	0	0	157596	12	0	46878960	1880	0	0	0	0	75961	NONE	defaultdepartment	NONE	1	0	520	2219	22	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4596809728	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 04:57:12	2014-06-17 22:52:36
production	cn6-56.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152021	sge	0	1392314828	1392889687	1392890152	0	0	465	448	16	423036	0	0	0	0	123463	29	0	42466248	1248	0	0	0	0	62533	NONE	defaultdepartment	NONE	1	0	464	1981	40	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4606914560	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 04:55:52	2014-06-17 22:52:36
production	cn4-78.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152022	sge	0	1392314828	1392889687	1392890114	0	0	427	417	15	659172	0	0	0	0	178041	20	0	39046824	1192	0	0	0	0	57530	NONE	defaultdepartment	NONE	1	0	431	1861	19	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4671275008	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 04:55:14	2014-06-17 22:52:36
production	cn3-128.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152023	sge	0	1392314828	1392889687	1392890175	0	0	488	440	27	545972	0	0	0	0	151024	27	0	42554896	1696	0	0	0	0	69166	NONE	defaultdepartment	NONE	1	0	467	1993	20	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4597002240	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 04:56:15	2014-06-17 22:52:36
production	cn3-137.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152024	sge	0	1392314828	1392889687	1392889962	0	0	275	252	15	690536	0	0	0	0	185153	19	0	23787680	800	0	0	0	0	33948	NONE	defaultdepartment	NONE	1	0	266	1134	11	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4596895744	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 04:52:42	2014-06-17 22:52:35
production	cn3-245.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152025	sge	0	1392314828	1392889687	1392890061	0	0	374	375	10	797428	0	0	0	0	218248	2	0	32390608	984	0	0	0	0	98137	NONE	defaultdepartment	NONE	1	0	385	1674	15	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4682407936	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 04:54:21	2014-06-17 22:52:35
production	cn6-61.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152026	sge	0	1392314828	1392889687	1392889913	0	0	226	221	6	701472	0	0	0	0	187593	12	0	20423704	640	0	0	0	0	28935	NONE	defaultdepartment	NONE	1	0	227	973	10	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4611727360	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 04:51:53	2014-06-17 22:52:35
production	cn3-177.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152027	sge	0	1392314828	1392889687	1392889868	0	0	181	169	10	441452	0	0	0	0	123578	18	0	15807464	560	0	0	0	0	23472	NONE	defaultdepartment	NONE	1	0	180	774	7	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4660355072	0	0	2014-02-13 13:07:08	2014-02-20 04:48:07	2014-02-20 04:51:08	2014-06-17 22:52:35
production	cn3-114.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152028	sge	0	1392314829	1392889687	1392890614	0	0	927	846	51	432688	0	0	0	0	136809	12	0	81316944	2344	0	0	0	0	131824	NONE	defaultdepartment	NONE	1	0	897	3830	39	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4597805056	0	0	2014-02-13 13:07:09	2014-02-20 04:48:07	2014-02-20 05:03:34	2014-06-17 22:52:36
production	cn4-88.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152029	sge	0	1392314829	1392889687	1392889693	0	0	6	5	0	422392	0	0	0	0	116220	28	0	412104	232	0	0	0	0	891	NONE	defaultdepartment	NONE	1	0	5	20	0	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4611198976	0	0	2014-02-13 13:07:09	2014-02-20 04:48:07	2014-02-20 04:48:13	2014-06-17 22:52:35
production	cn6-63.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_index3	6152030	sge	0	1392314829	1392889687	1392889711	0	0	24	21	1	584356	0	0	0	0	157245	27	0	1858288	112	0	0	0	0	2996	NONE	defaultdepartment	NONE	1	0	22	92	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4608733184	0	0	2014-02-13 13:07:09	2014-02-20 04:48:07	2014-02-20 04:48:31	2014-06-17 22:52:35
production	cn6-56.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152031	sge	0	1392314829	1392891050	1392903509	0	0	12459	31158	249	3179404	0	0	0	0	1304122	27	0	129525640	707296	0	0	0	0	2681727	NONE	defaultdepartment	NONE	1	0	31407	139518	70	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4826091520	0	0	2014-02-13 13:07:09	2014-02-20 05:10:50	2014-02-20 08:38:29	2014-06-17 22:52:38
production	cn4-101.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152032	sge	0	1392314829	1392891050	1392900922	0	0	9872	30770	279	3330900	0	0	0	0	1030963	23	0	134416448	741272	0	0	0	0	1146485	NONE	defaultdepartment	NONE	1	0	31048	137642	73	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4772982784	0	0	2014-02-13 13:07:09	2014-02-20 05:10:50	2014-02-20 07:55:22	2014-06-17 22:52:38
production	cn3-250.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152033	sge	0	1392314829	1392891050	1392900672	0	0	9622	24424	151	3235180	0	0	0	0	1060137	10	0	112964352	597736	0	0	0	0	3814259	NONE	defaultdepartment	NONE	1	0	24575	110755	61	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4854599680	0	0	2014-02-13 13:07:09	2014-02-20 05:10:50	2014-02-20 07:51:12	2014-06-17 22:52:38
production	cn6-54.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152034	sge	0	1392314829	1392891050	1392900474	0	0	9424	24114	202	2813224	0	0	0	0	1212392	29	0	105999520	623312	0	0	0	0	1053137	NONE	defaultdepartment	NONE	1	0	24316	110286	58	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4916002816	0	0	2014-02-13 13:07:09	2014-02-20 05:10:50	2014-02-20 07:47:54	2014-06-17 22:52:38
production	cn3-131.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152035	sge	0	1392314829	1392891050	1392899209	0	0	8159	19336	497	2646184	0	0	0	0	1139359	18	0	103265736	541408	0	0	0	0	510647	NONE	defaultdepartment	NONE	1	0	19833	87650	56	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4836417536	0	0	2014-02-13 13:07:09	2014-02-20 05:10:50	2014-02-20 07:26:49	2014-06-17 22:52:38
production	cn6-61.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152036	sge	0	1392314829	1392891050	1392900144	0	0	9094	19918	159	3065388	0	0	0	0	931126	8	0	94328064	521392	0	0	0	0	816492	NONE	defaultdepartment	NONE	1	0	20077	89198	51	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4835348480	0	0	2014-02-13 13:07:09	2014-02-20 05:10:50	2014-02-20 07:42:24	2014-06-17 22:52:38
production	cn3-125.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152037	sge	0	1392314829	1392891050	1392898493	0	0	7443	16509	427	2585668	0	0	0	0	778950	36	0	87233608	529680	0	0	0	0	460221	NONE	defaultdepartment	NONE	1	0	16937	74803	48	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4763385856	0	0	2014-02-13 13:07:09	2014-02-20 05:10:50	2014-02-20 07:14:53	2014-06-17 22:52:38
production	cn3-127.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152038	sge	0	1392314829	1392891050	1392898537	0	0	7487	15753	386	2559932	0	0	0	0	951407	25	0	82256984	456616	0	0	0	0	426174	NONE	defaultdepartment	NONE	1	0	16139	71214	45	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4752945152	0	0	2014-02-13 13:07:09	2014-02-20 05:10:50	2014-02-20 07:15:37	2014-06-17 22:52:38
production	cn3-128.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152039	sge	0	1392314829	1392891050	1392896202	0	0	5152	12993	300	2514420	0	0	0	0	867103	24	0	62355928	404232	0	0	0	0	318419	NONE	defaultdepartment	NONE	1	0	13293	58589	69	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4750336000	0	0	2014-02-13 13:07:09	2014-02-20 05:10:50	2014-02-20 06:36:42	2014-06-17 22:52:38
production	cn3-118.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152040	sge	0	1392314829	1392891050	1392898306	0	0	7256	13757	356	2562984	0	0	0	0	780274	18	0	74817248	437984	0	0	0	0	374690	NONE	defaultdepartment	NONE	1	0	14112	62713	41	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4830437376	0	0	2014-02-13 13:07:09	2014-02-20 05:10:50	2014-02-20 07:11:46	2014-06-17 22:52:38
production	cn3-120.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152041	sge	0	1392314829	1392891050	1392897384	0	0	6334	15110	338	2544776	0	0	0	0	777627	23	0	73730392	438632	0	0	0	0	381668	NONE	defaultdepartment	NONE	1	0	15447	68181	80	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4752576512	0	0	2014-02-13 13:07:09	2014-02-20 05:10:50	2014-02-20 06:56:24	2014-06-17 22:52:38
production	cn3-117.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152042	sge	0	1392314829	1392891050	1392898509	0	0	7459	13415	319	2603312	0	0	0	0	1036679	23	0	73077872	404344	0	0	0	0	332139	NONE	defaultdepartment	NONE	1	0	13734	60591	40	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4754141184	0	0	2014-02-13 13:07:09	2014-02-20 05:10:50	2014-02-20 07:15:09	2014-06-17 22:52:38
production	cn3-132.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152043	sge	0	1392314829	1392891050	1392895408	0	0	4358	10711	244	2402632	0	0	0	0	906026	25	0	53976856	318728	0	0	0	0	285395	NONE	defaultdepartment	NONE	1	0	10955	48758	59	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4819570688	0	0	2014-02-13 13:07:09	2014-02-20 05:10:50	2014-02-20 06:23:28	2014-06-17 22:52:38
production	cn3-119.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152044	sge	0	1392314829	1392891050	1392896378	0	0	5328	9715	229	2418840	0	0	0	0	725461	26	0	49769928	284656	0	0	0	0	251940	NONE	defaultdepartment	NONE	1	0	9944	43901	27	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4754808832	0	0	2014-02-13 13:07:09	2014-02-20 05:10:50	2014-02-20 06:39:38	2014-06-17 22:52:38
production	cn3-138.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152045	sge	0	1392314829	1392891050	1392897300	0	0	6250	9392	204	2415648	0	0	0	0	907830	25	0	48088080	274984	0	0	0	0	233020	NONE	defaultdepartment	NONE	1	0	9596	42388	52	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4761714688	0	0	2014-02-13 13:07:09	2014-02-20 05:10:50	2014-02-20 06:55:00	2014-06-17 22:52:38
production	cn3-137.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152046	sge	0	1392314829	1392891050	1392896539	0	0	5489	8358	193	2376004	0	0	0	0	730105	24	0	43655808	288328	0	0	0	0	203206	NONE	defaultdepartment	NONE	1	0	8551	37519	48	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4765442048	0	0	2014-02-13 13:07:09	2014-02-20 05:10:50	2014-02-20 06:42:19	2014-06-17 22:52:38
production	cn5-13.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152047	sge	0	1392314829	1392891050	1392896509	0	0	5459	8481	68	2441340	0	0	0	0	909207	24	0	40251456	249384	0	0	0	0	355862	NONE	defaultdepartment	NONE	1	0	8549	38203	44	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4834295808	0	0	2014-02-13 13:07:09	2014-02-20 05:10:50	2014-02-20 06:41:49	2014-06-17 22:52:38
production	cn4-78.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152048	sge	0	1392314829	1392891050	1392895647	0	0	4597	9637	79	2434952	0	0	0	0	771504	12	0	43691208	243968	0	0	0	0	398977	NONE	defaultdepartment	NONE	1	0	9716	43641	47	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4865159168	0	0	2014-02-13 13:07:09	2014-02-20 05:10:50	2014-02-20 06:27:27	2014-06-17 22:52:38
production	cn6-59.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152049	sge	0	1392314829	1392891050	1392894899	0	0	3849	5553	43	2444484	0	0	0	0	763659	11	0	24597856	190424	0	0	0	0	223074	NONE	defaultdepartment	NONE	1	0	5596	24659	28	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4761845760	0	0	2014-02-13 13:07:09	2014-02-20 05:10:50	2014-02-20 06:14:59	2014-06-17 22:52:38
production	cn3-121.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152050	sge	0	1392314830	1392891050	1392894843	0	0	3793	6288	151	2349128	0	0	0	0	643520	24	0	33428528	205080	0	0	0	0	156497	NONE	defaultdepartment	NONE	1	0	6439	28029	18	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4685856768	0	0	2014-02-13 13:07:10	2014-02-20 05:10:50	2014-02-20 06:14:03	2014-06-17 22:52:38
production	cn5-12.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152051	sge	0	1392314830	1392891050	1392893479	0	0	2429	4694	34	2331468	0	0	0	0	673874	27	0	21101032	143376	0	0	0	0	236365	NONE	defaultdepartment	NONE	1	0	4728	20990	11	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4840779776	0	0	2014-02-13 13:07:10	2014-02-20 05:10:50	2014-02-20 05:51:19	2014-06-17 22:52:38
production	cn3-177.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152052	sge	0	1392314830	1392891050	1392893306	0	0	2256	3493	74	2352940	0	0	0	0	632017	8	0	16346176	119936	0	0	0	0	77566	NONE	defaultdepartment	NONE	1	0	3567	15638	9	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4772151296	0	0	2014-02-13 13:07:10	2014-02-20 05:10:50	2014-02-20 05:48:26	2014-06-17 22:52:38
production	cn6-45.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152053	sge	0	1392314830	1392891050	1392899757	0	0	8707	16694	128	2667092	0	0	0	0	1088424	7	0	82664032	358760	0	0	0	0	633274	NONE	defaultdepartment	NONE	1	0	16821	76432	45	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4904845312	0	0	2014-02-13 13:07:10	2014-02-20 05:10:50	2014-02-20 07:35:57	2014-06-17 22:52:38
production	cn3-175.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152054	sge	0	1392314830	1392891050	1392892533	0	0	1483	593	42	2076604	0	0	0	0	582975	22	0	854432	57496	0	0	0	0	15293	NONE	defaultdepartment	NONE	1	0	634	2751	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4697006080	0	0	2014-02-13 13:07:10	2014-02-20 05:10:50	2014-02-20 05:35:33	2014-06-17 22:52:37
production	cn3-141.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyper	6152055	sge	0	1392314830	1392891050	1392891116	0	0	66	104	22	1554792	0	0	0	0	410967	32	0	1956440	368	0	0	0	0	9835	NONE	defaultdepartment	NONE	1	0	126	538	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4621365248	0	0	2014-02-13 13:07:10	2014-02-20 05:10:50	2014-02-20 05:11:56	2014-06-17 22:52:36
